"release_group","worldwide","avg_domestic_percent","avg_foreign_percent","rating","vote_count"
"Aquaman and the Lost Kingdom","439381226.00000000","28.3000000000000000","71.7000000000000000","6.645","2864.0"
"Father Figures","25701244.000000000000","68.1000000000000000","31.9000000000000000","5.800","623.0"
"The Bravest","245179562.00000000","0.10000000000000000000","99.9000000000000000","7.200","77.0"
"The Breakup Guru","106980263.000000000000","0.20000000000000000000","99.8000000000000000","4.000","24.0"
"Did You Hear About the Morgans?","85280250.000000000000","34.7000000000000000","65.3000000000000000","5.400","968.0"
"Superman Returns","391081192.00000000","51.2000000000000000","48.8000000000000000","5.773","4197.0"
"The First Slam Dunk","158302288.000000000000","0.80000000000000000000","99.2000000000000000","7.834","406.0"
"3 Idiots","60262836.000000000000","10.8000000000000000","89.2000000000000000","8.002","2386.0"
"Sweet Home Alabama","180622424.000000000000","70.4000000000000000","29.6000000000000000","6.400","1523.0"
"Lost in the Stars","487637474.00000000","0.40000000000000000000","99.6000000000000000","6.506","78.0"
"Elektra","56995646.000000000000","42.8000000000000000","57.2000000000000000","5.000","2431.0"
"In Good Company","61315215.000000000000","74.7000000000000000","25.3000000000000000","6.000","613.0"
"Knockaround Guys","12806614.000000000000","91.5000000000000000","8.5000000000000000","6.000","348.0"
"Gladiator II","435153922.00000000","37.5000000000000000","62.5000000000000000","6.778","1722.0"
"Orchestra Seats","17574836.000000000000","11.6000000000000000","88.4000000000000000","6.200","108.0"
"Gods and Generals","12923936.000000000000","99.7000000000000000","0.30000000000000000000","6.300","177.0"
"The Secret Life of Walter Mitty","188133322.000000000000","31.0000000000000000","69.0000000000000000","7.200","7601.0"
"But Always","38039248.000000000000","1.10000000000000000000","98.9000000000000000","5.800","16.0"
"8 Mile","242875078.00000000","48.1000000000000000","51.9000000000000000","7.138","7271.0"
"Balls of Fury","41739111.000000000000","78.8000000000000000","21.2000000000000000","5.230","531.0"
"American Assassin","67234188.000000000000","53.9000000000000000","46.1000000000000000","6.408","3000.0"
"Kaiji: Final Game","17645779.000000000000","0.00000000000000000000","100.0000000000000000","6.828","29.0"
"Brotherhood of Blades 2","39966092.000000000000","0.00000000000000000000","100.0000000000000000","6.730","100.0"
"My Own Swordsman","30082188.000000000000","0.00000000000000000000","100.0000000000000000","5.000","21.0"
"Transformers: Rise of the Beasts","441381193.00000000","35.6000000000000000","64.4000000000000000","7.300","4680.0"
"Rent","31670620.000000000000","91.8000000000000000","8.2000000000000000","6.800","555.0"
"Detective Conan: Zero the Enforcer","101860359.000000000000","0.00000000000000000000","100.0000000000000000","6.200","156.0"
"Surprise","49567466.000000000000","0.00000000000000000000","100.0000000000000000","4.600","5.0"
"The Smurfs 2","347545360.00000000","20.4000000000000000","79.6000000000000000","5.759","2191.0"
"East Is East","4177818.000000000000","100.0000000000000000","0.00000000000000000000","6.600","62.0"
"Cars 2","559852396.00000000","34.2000000000000000","65.8000000000000000","6.135","7789.0"
"High Security Vacation","19487557.000000000000","0.00000000000000000000","100.0000000000000000","6.300","90.0"
"Atonement","129266061.000000000000","39.4000000000000000","60.6000000000000000","7.600","4207.0"
"Aquamarine","22989957.000000000000","80.9000000000000000","19.1000000000000000","6.439","1493.0"
"Agora","39457342.000000000000","1.60000000000000000000","98.4000000000000000","6.981","1420.0"
"Antitrust","18195610.000000000000","62.3000000000000000","37.7000000000000000","6.025","515.0"
"G.O.R.A.","20839049.000000000000","0.00000000000000000000","100.0000000000000000","7.340","322.0"
"Hitman's Wife's Bodyguard","70060492.000000000000","54.3000000000000000","45.7000000000000000","6.700","2281.0"
"The Many Saints of Newark","13037403.000000000000","63.2000000000000000","36.8000000000000000","6.324","666.0"
"Heartbreakers","57756408.000000000000","69.8000000000000000","30.2000000000000000","6.100","895.0"
"The Soloist","38332994.000000000000","82.7000000000000000","17.3000000000000000","6.696","769.0"
"The Matrix Reloaded","739412035.00000000","38.1000000000000000","61.9000000000000000","7.053","11001.0"
"Ride Along","154468902.000000000000","87.4000000000000000","12.6000000000000000","6.257","2243.0"
"Thirteen Days","66579890.000000000000","52.0000000000000000","48.0000000000000000","7.032","745.0"
"Hindi Medium","32841493.000000000000","0.00000000000000000000","100.0000000000000000","7.200","171.0"
"Death Note: The Last Name","47917637.000000000000","0.00000000000000000000","100.0000000000000000","7.024","493.0"
"Dumb and Dumberer: When Harry Met Lloyd","39267515.000000000000","66.9000000000000000","33.1000000000000000","4.167","828.0"
"The Time Traveler's Wife","101344412.000000000000","62.6000000000000000","37.4000000000000000","6.900","2483.0"
"Krampus","61548707.000000000000","69.4000000000000000","30.6000000000000000","6.201","2200.0"
"Godzilla Minus One","113676322.000000000000","50.3000000000000000","49.7000000000000000","7.573","2392.0"
"The Bourne Supremacy","290633422.00000000","60.6000000000000000","39.4000000000000000","7.324","7497.0"
"Mud","32613173.000000000000","66.2000000000000000","33.8000000000000000","7.059","2781.0"
"Max","43956255.000000000000","97.0000000000000000","3.0000000000000000","7.155","820.0"
"The Next Three Days","67448651.000000000000","31.4000000000000000","68.6000000000000000","7.083","2848.0"
"Ghost in the Shell","169801921.000000000000","23.9000000000000000","76.1000000000000000","7.928","3410.0"
"Hotel Belgrade","6189882.000000000000","0.00000000000000000000","100.0000000000000000","6.716","37.0"
"The Finest Hours","52099090.000000000000","52.9000000000000000","47.1000000000000000","6.600","1598.0"
"Made of Honor","106407672.000000000000","43.2000000000000000","56.8000000000000000","6.454","1659.0"
"Jeepers Creepers 2","63102666.000000000000","56.5000000000000000","43.5000000000000000","6.159","1648.0"
"Letters to Santa","26923513.000000000000","0.00000000000000000000","100.0000000000000000","6.843","143.0"
"The International","60253843.000000000000","42.2000000000000000","57.8000000000000000","6.200","1249.0"
"I've Loved You So Long","22272176.000000000000","14.2000000000000000","85.8000000000000000","7.264","216.0"
"Breach","40953935.000000000000","81.1000000000000000","18.9000000000000000","6.600","575.0"
"Detective Conan: The Sniper from Another Dimension","42028116.000000000000","0.00000000000000000000","100.0000000000000000","6.900","111.0"
"Alvin and the Chipmunks","365352546.00000000","59.5000000000000000","40.5000000000000000","5.809","4439.0"
"Simone: Woman of the Century","19198587.000000000000","0.00000000000000000000","100.0000000000000000","8.003","327.0"
"Rheingold","9701747.000000000000","0.00000000000000000000","100.0000000000000000","6.500","73.0"
"Burlesque","89519773.000000000000","44.1000000000000000","55.9000000000000000","7.200","2233.0"
"Thunderbirds","28283637.000000000000","24.3000000000000000","75.7000000000000000","4.988","294.0"
"Quantum of Solace","589580694.00000000","28.6000000000000000","71.4000000000000000","6.328","7851.0"
"Tropic Thunder","195703047.000000000000","56.5000000000000000","43.5000000000000000","6.681","6193.0"
"Sarah's Key","24792815.000000000000","31.0000000000000000","69.0000000000000000","7.290","678.0"
"The Weather Man","19126398.000000000000","65.3000000000000000","34.7000000000000000","6.138","960.0"
"K-PAX","65001485.000000000000","77.4000000000000000","22.6000000000000000","7.208","2409.0"
"Michael Clayton","92991835.000000000000","52.7000000000000000","47.3000000000000000","6.774","1732.0"
"Moss","21925534.000000000000","0.00000000000000000000","100.0000000000000000","6.900","85.0"
"Rampage","428128233.00000000","23.6000000000000000","76.4000000000000000","6.457","7051.0"
"About My Father","18167819.000000000000","66.5000000000000000","33.5000000000000000","6.093","306.0"
"See How They Run","21966634.000000000000","43.6000000000000000","56.4000000000000000","6.361","1083.0"
"Beginning of the Great Revival","58309289.000000000000","0.30000000000000000000","99.7000000000000000","4.600","36.0"
"The Suspect: Muroi Shinji","32104229.000000000000","0.00000000000000000000","100.0000000000000000","6.300","6.0"
"Shallow Hal","141069860.000000000000","50.2000000000000000","49.8000000000000000","6.160","2891.0"
"The Dead End","47600000.000000000000","0.00000000000000000000","100.0000000000000000","7.500","70.0"
"A Beautiful Wife","30385222.000000000000","0.00000000000000000000","100.0000000000000000","5.738","470.0"
"Palais royal!","17612135.000000000000","0.00000000000000000000","100.0000000000000000","5.500","274.0"
"The Color of Paradise","2724595.000000000000","66.7000000000000000","33.3000000000000000","7.518","170.0"
"Warcraft","439048914.00000000","10.8000000000000000","89.2000000000000000","6.381","6782.0"
"In the Heights","45175167.000000000000","66.4000000000000000","33.6000000000000000","7.200","711.0"
"London Has Fallen","205754447.00000000","30.4000000000000000","69.6000000000000000","6.204","4685.0"
"Justice League","661324295.00000000","34.6000000000000000","65.4000000000000000","6.080","12969.0"
"Ducobu 3","12157793.000000000000","0.00000000000000000000","100.0000000000000000","5.500","133.0"
"The Tuxedo","104391623.000000000000","48.4000000000000000","51.6000000000000000","5.719","1957.0"
"Godzilla Against Mechagodzilla","14122958.000000000000","0.00000000000000000000","100.0000000000000000","7.400","213.0"
"Rambo","113244290.000000000000","37.8000000000000000","62.2000000000000000","6.700","3902.0"
"Children of Men","70455770.000000000000","50.5000000000000000","49.5000000000000000","7.613","7117.0"
"Two by Two: Overboard!","10885076.000000000000","0.00000000000000000000","100.0000000000000000","7.600","165.0"
"Nothing to Lose","36075317.000000000000","2.8000000000000000","97.2000000000000000","5.500","102.0"
"Hugo","185770160.000000000000","39.8000000000000000","60.2000000000000000","7.174","7188.0"
"Joy Ride","15787674.000000000000","81.7000000000000000","18.3000000000000000","6.644","364.0"
"Beast","18911959.000000000000","0.00000000000000000000","100.0000000000000000","6.604","1542.0"
"1917","384580017.00000000","41.4000000000000000","58.6000000000000000","8.000","12433.0"
"Samurai Commando: Mission 1549","14648713.000000000000","0.00000000000000000000","100.0000000000000000","5.167","12.0"
"Return to Never Land","109862682.000000000000","44.1000000000000000","55.9000000000000000","6.484","2313.0"
"The Birth of Korea","8022137.000000000000","0.00000000000000000000","100.0000000000000000","5.500","2.0"
"Serendipity","77516304.000000000000","64.9000000000000000","35.1000000000000000","6.943","1917.0"
"Jurassic World: Fallen Kingdom","1308467944.00000000","31.9000000000000000","68.1000000000000000","6.542","11805.0"
"Face Off 7: One Wish","19353760.000000000000","0.00000000000000000000","100.0000000000000000","8.000","2.0"
"Acrimony","46403669.000000000000","93.8000000000000000","6.2000000000000000","6.700","379.0"
"The Dark Tower","113231078.000000000000","44.8000000000000000","55.2000000000000000","5.752","5093.0"
"Courageous","35185884.000000000000","98.1000000000000000","1.90000000000000000000","7.590","365.0"
"Little Women","220102318.00000000","49.1000000000000000","50.9000000000000000","7.877","6276.0"
"Paradox","79226860.000000000000","0.00000000000000000000","100.0000000000000000","6.544","182.0"
"Kick-Ass 2","60795985.000000000000","47.4000000000000000","52.6000000000000000","6.400","6170.0"
"Leatherheads","41319039.000000000000","75.9000000000000000","24.1000000000000000","5.833","452.0"
"Talladega Nights: The Ballad of Ricky Bobby","163362430.000000000000","90.7000000000000000","9.3000000000000000","6.361","1680.0"
"Ghost World","8764007.000000000000","70.9000000000000000","29.1000000000000000","7.078","1411.0"
"Ant-Man and the Wasp: Quantumania","476071180.00000000","45.1000000000000000","54.9000000000000000","6.300","5038.0"
"What a Beautiful Day","60661950.000000000000","0.00000000000000000000","100.0000000000000000","6.530","1495.0"
"Thugs of Hindostan","39570044.000000000000","3.7000000000000000","96.3000000000000000","5.500","107.0"
"Tag","78230625.000000000000","70.0000000000000000","30.0000000000000000","6.700","3133.0"
"Big Fish & Begonia","85409373.000000000000","0.00000000000000000000","100.0000000000000000","7.400","438.0"
"Blood Rain","14270938.000000000000","0.00000000000000000000","100.0000000000000000","7.102","44.0"
"Jonas Brothers: The 3D Concert Experience","23186960.000000000000","82.6000000000000000","17.4000000000000000","6.377","77.0"
"Der Wixxer","13607165.000000000000","0.00000000000000000000","100.0000000000000000","6.400","210.0"
"Rurouni Kenshin Part I: Origins","37654579.000000000000","0.00000000000000000000","100.0000000000000000","7.512","812.0"
"Ghosts of Girlfriends Past","102366815.000000000000","54.0000000000000000","46.0000000000000000","5.963","2293.0"
"Detective Conan: Strategy Above the Depths","18723952.000000000000","0.00000000000000000000","100.0000000000000000","6.900","129.0"
"Paws of Fury: The Legend of Hank","42439184.000000000000","42.0000000000000000","58.0000000000000000","6.668","297.0"
"The Confidence Man JP","26228317.000000000000","0.00000000000000000000","100.0000000000000000","7.200","16.0"
"Hot Summer Days","19573451.000000000000","0.00000000000000000000","100.0000000000000000","5.900","19.0"
"The Boy Next Door","52425855.000000000000","67.6000000000000000","32.4000000000000000","4.900","2025.0"
"The Hateful Eight","155760117.000000000000","34.7000000000000000","65.3000000000000000","7.800","14216.0"
"Underdogs","31775719.000000000000","0.00000000000000000000","100.0000000000000000","5.900","24.0"
"The Grand Heist","30158762.000000000000","0.00000000000000000000","100.0000000000000000","6.600","26.0"
